status,Accept.,I..low.state.,I..high...low.,S.N,Nb.d,tau_on.median..s.,tau_off.median..s.,tau_on.max..s.,tau_off.max..s.,tau_on_CV,tau_off_CV
Methylated,Y,-2.784116452,494.0833335,2.064939668,30,7.2,29.6,30,75.2,1.054585077,0.759104962
Methylated,Y,18.84508351,377.2844459,2.639826222,26,6.8,19.4,36,118,1.065780521,1.179769405
Methylated,Y,65.90800123,637.8570524,2.696893431,35,10.2,11.6,52.4,57.6,0.989774226,0.972124334
Methylated,Y,39.52831443,422.3500316,2.227868219,20,2.6,25.2,76.8,120.8,1.679121264,1.004538931
Methylated,Y,92.51418219,467.2257197,2.462663977,25,11.6,18,68.4,114,1.153469315,1.166151194
Methylated,Y,29.42071216,470.7193597,1.803837645,8,36.8,66,100.8,202.4,0.99108888,1.036456409
Methylated,N,27.40578621,521.4509419,2.715188848,34,1.6,12.2,62.8,110.4,1.901577067,1.211837012
Methylated,Y,-4.099213077,605.1391743,2.724792307,28,13,18,72.4,68,1.111575616,1.027721943
Methylated,N,245.2924715,521.6972398,2.9423844,39,7.6,8,94.4,48.4,1.297454488,1.039835502
Methylated,Y,6.51454378,474.973797,2.720478993,24,7.2,14.4,126.8,138.8,1.826318595,1.388860215
Methylated,Y,112.2949922,298.8947802,1.896498063,22,16,24.6,64.4,66.8,0.954964121,0.569566204
Methylated,Y,-34.29930849,549.3860005,2.550489537,14,8.4,42,108.4,130.4,1.55576181,0.833394563
Methylated,N,5.394327008,572.6984184,2.330839884,12,1.8,28,151.2,129.2,2.302196469,0.794009679
Methylated,Y,43.77907242,675.014906,3.092087332,16,15.2,12,120,198.4,1.265430214,1.670596464
Methylated,Y,20.63962197,527.2991751,2.7669362,34,3.2,15.2,37.2,89.2,1.457570024,0.978650775
Methylated,Y,-0.99348684,678.2703147,2.85640314,18,8.8,16,78,142.8,1.047084713,1.34386478
Methylated,Y,15.51493735,424.4873203,2.261702423,26,2.8,33.6,48,159.6,1.509855336,1.207446893
Methylated,Y,98.35781518,644.9617575,3.437665614,44,3.6,11.6,46.8,70.8,1.30812217,0.975191143
Methylated,N,-39.15006511,153.9395852,1.939003299,16,1.8,24,4.8,201.2,0.785584405,1.214030614
Methylated,N,58.46820037,602.8046714,3.665788028,55,2,8.6,44.8,65.2,1.754463686,1.071626825
Methylated,N,-20.15672018,398.7113066,3.018641269,33,2.4,16.4,47.2,71.6,1.429399407,0.975598037
Methylated,Y,-4.563179514,610.6744562,2.58252576,15,27,31,148.8,88,1.297189625,0.811277032
Methylated,N,-58.14888106,252.3707089,3.784729042,24,2.2,43.2,24.4,108,1.406585602,0.964376276
Methylated,Y,125.7269974,472.5045893,2.196694847,39,7.8,10,34.8,65.6,1.010912234,1.066925949
Methylated,Y,20.60243646,390.3980402,3.090141563,32,6,12,54.8,73.2,1.326467307,0.97836527
Methylated,N,63.49187359,614.9646271,2.951440167,27,4.4,12.2,53.2,228.4,1.467384351,1.839988601
Methylated,N,55.89015259,366.835704,1.592895534,7,21.4,69.2,64.8,344.8,0.89549072,1.266162788
Methylated,Y,10.07116871,466.7401961,2.776946899,24,7.4,9.6,114.4,107.2,1.703844763,1.254728354
Methylated,Y,13.46066623,714.2949904,2.82415028,22,7.2,19.4,70,121.2,1.253206888,1.163853394
Methylated,N,26.33078188,352.9027197,2.242555021,64,0.8,8.4,23.2,66,1.669968977,1.063055745
Methylated,Y,49.3971536,653.5404463,2.759412554,18,20.8,19.2,145.2,82.4,1.443704296,1.030377119
Methylated,Y,-17.86726209,219.4823449,1.665150412,18,4,43.4,24.4,167.6,1.001747167,0.860803423
Methylated,Y,-38.98657837,375.8404349,3.69453125,17,6.4,47.2,17.6,121.6,0.725048826,0.726333091
Methylated,Y,166.8233868,521.7406813,2.224442433,24,15.8,14.8,54,110,0.919288262,1.15106535
Methylated,Y,52.92320808,465.2542685,2.095217139,24,10.8,26.4,28.8,96.4,0.865643153,0.828942407
Methylated,Y,-32.56154446,574.7501724,2.715001916,23,10,22,76.4,124.8,1.323071867,1.095578129
Methylated,N,-9.397709647,737.1589217,2.858675691,14,18,25.4,183.2,115.2,1.325625056,1.102750443
Methylated,Y,26.61852385,333.8551413,2.405134356,14,6.8,42,59.6,190.4,1.286611974,0.972595937
Methylated,Y,-6.541239045,478.6504491,2.853211937,24,8,28.4,62.4,96.8,1.324451433,0.922682935
Methylated,N,-16.36158942,384.2536534,2.162883041,8,32.6,106.4,102.4,116,1.030353239,0.411546207
Methylated,N,69.86277915,635.0696533,3.241714075,46,2,10.8,49.2,69.6,1.468416092,1.060016079
Methylated,N,38.23604732,581.9898876,2.336805901,22,16.8,5,92,92.8,1.141130532,1.434240243
Methylated,Y,-4.754183919,605.2896448,2.079507339,14,4,29.8,110.4,128.8,1.536396348,0.86799765
Methylated,Y,-42.02252697,554.8380333,2.167694203,20,17,12,55.6,168.8,0.880384788,1.538841882
Methylated,Y,19.40591857,452.6838966,2.101319041,20,3.4,27.6,46.8,146.8,1.398462694,1.149011185
Methylated,Y,42.19457952,371.126794,2.439702828,30,3.2,18.4,31.6,112,1.334797596,1.021185666
Methylated,Y,40.62957986,554.308373,2.840774673,32,6.4,19.2,32.8,68.4,1.014195263,0.93722595
Methylated,Y,46.06912041,517.6197284,2.842818019,32,11.2,20.8,35.2,71.2,0.708325098,0.693720609
Methylated,N,7.517992555,483.8562813,1.892871425,28,2,35.2,46,97.2,1.691973117,0.913316935
Methylated,Y,81.50183428,537.9345693,2.727705558,24,8.6,10.4,91.6,159.6,1.418075918,1.51732267
Methylated,Y,15.8961069,577.5013073,2.443536633,28,8.6,18.8,79.6,128.4,1.340132656,1.301322361
Methylated,Y,1.159565261,547.1239216,2.189074823,18,3.2,19,83.2,99.2,1.374035107,0.907660015
Methylated,N,-9.118083395,523.4772719,2.573431536,8,24.8,47.6,122.4,225.6,1.309064543,1.013346164
Methylated,N,82.96489854,626.5640764,2.630458959,34,4.4,7.4,86.8,88.4,1.523433879,1.23821266
Methylated,Y,26.03172903,499.7661085,2.110943502,26,6.4,26.2,47.6,117.2,1.199052744,0.997347664
Methylated,N,-4.641318583,536.0035633,1.692506503,8,9.8,112.4,69.2,213.2,1.416122387,0.846115483
Methylated,Y,133.119294,501.4771601,2.673557052,34,10.8,13.2,44.8,76.8,0.985150726,1.061557118
Methylated,N,-5.784749935,380.6831168,2.775430976,34,2.4,20.2,49.2,114.4,1.434315111,1.05471953
Methylated,Y,116.859231,539.2644816,2.839477303,27,15.4,8.8,108,79.2,1.25535898,1.143623005
Methylated,Y,34.30391201,554.0174764,2.984924203,19,4.2,14,107.2,120,1.703623668,1.1434381
Methylated,N,-17.21772442,391.9118504,2.573258809,4,19.6,168,38.4,376.4,1.35649056,0.966896961
Methylated,Y,34.1883947,535.3492039,2.744664455,18,9.2,33.4,116,82.8,1.48974655,0.572095844
Methylated,N,-33.58533809,350.9087061,2.338243117,26,2.8,27.2,60.8,122.8,2.085053605,0.98103262
Methylated,Y,21.3309046,427.5010779,2.79365215,39,3.6,15,34.4,82.8,1.223670062,0.998981648
Methylated,N,27.45547692,666.4030943,3.606439187,22,2,15.2,99.2,184,1.860297034,1.487693819
Methylated,N,137.5510277,495.5293952,2.529802349,26,6.4,5.2,124.8,93.2,1.450453186,1.50990049
Methylated,Y,-7.803808031,478.0727586,2.817834011,16,10,58,132.8,87.2,1.689988464,0.675779699
Methylated,Y,31.27399708,511.6293575,2.91593384,37,8.4,9.6,57.6,68,1.169995852,1.039764711
Methylated,Y,-24.57294792,602.7663389,2.789231975,20,13.8,18,74.8,142.8,1.123257119,1.308470003
Methylated,N,90.66936414,589.0281206,2.793956592,38,3.2,8,93.6,117.2,1.743338244,1.599230998
Methylated,Y,50.98849639,527.5310822,2.930769155,28,13.2,11.2,46,109.2,0.872353804,1.194036484
Methylated,N,32.5495047,682.8219056,2.902730876,24,10,8.4,64,134.8,1.173807243,1.346035782
Methylated,Y,37.20956919,637.1358618,3.354769953,56,2.6,10.4,25.2,59.2,1.186160703,0.980244543
Methylated,N,44.9369416,327.5822836,1.21036137,2,25.6,287.2,25.6,354.8,0,0.332871994
Methylated,Y,27.3834385,557.0297108,2.220095688,18,10.8,32.4,116.8,102,1.710258083,0.799464682
Methylated,N,-6.820325244,674.8094228,3.44292395,32,3,7.2,99.6,106.8,1.673096198,1.461157639
Methylated,Y,13.64044817,427.7715185,2.300114936,29,11.2,11.2,55.2,90.4,0.911371465,1.023995763
Methylated,Y,18.11995107,576.3005703,2.259513343,22,15.2,20.6,36,80.4,0.73562106,0.895780718
Methylated,N,125.3136065,648.9377477,2.491274774,41,10.4,8.4,85.6,54.8,1.381708482,1.034331185
Methylated,N,57.79160253,494.0806428,2.573065244,51,3.4,7,50,108.4,1.534457134,1.510334232
Methylated,N,154.0409681,649.8371849,3.077911007,26,16.4,6.4,177.2,121.2,1.696564839,1.810483352
Methylated,Y,80.99216756,403.4834466,2.028338929,32,5.6,11.6,49.2,172,1.232428637,1.599651879
Methylated,N,121.626947,569.6032655,2.875039635,65,3.2,7.6,51.2,47.2,1.371706582,0.99810507
Methylated,Y,21.17789715,610.4964231,2.643545443,20,11.8,30.4,107.2,66.4,1.329821573,0.657448802
Methylated,N,92.21237225,468.7762163,2.722662121,41,8.8,8,59.2,66.4,1.151003507,1.173094416
Methylated,Y,55.34243194,579.1264447,2.41880965,30,4.8,15.6,94,68,1.789409525,0.920958712
Methylated,Y,-34.11015112,534.581349,2.182693327,21,15.6,11.6,51.2,131.2,0.806919393,1.307906558
Methylated,Y,-7.212216015,615.9870683,2.222906806,20,16.8,22,58,124,0.845197409,1.044621024
Methylated,Y,36.87360085,552.5293566,2.73133586,40,6,13.2,37.2,72,1.069951256,0.932949004
Methylated,N,49.51559776,419.0976135,2.343429919,44,2.8,6.8,63.6,71.2,1.701350857,1.204217985
Methylated,Y,3.971704016,577.8714324,2.041836894,16,22,33.6,87.2,114.8,0.919097622,0.961252632
Methylated,N,-39.80900294,511.7136082,2.320426055,16,6,11.6,104,212.4,1.426159233,1.671294409
Methylated,Y,20.65047067,370.4805722,2.492908112,12,6.6,55.6,126,137.6,1.431265561,0.786095488
Methylated,Y,81.11796195,553.1813492,2.768914877,33,6.4,17.2,54,68.8,1.308873972,0.856421514
Methylated,Y,-27.32508372,483.4170181,2.487726613,18,5.6,23.4,56.4,127.6,1.201069642,1.08229454
Methylated,Y,131.0260625,623.0978966,2.775955308,30,10.8,12,58.4,67.6,0.987576482,0.919047367
Methylated,Y,10.48850403,273.3177587,2.284516757,19,6.4,33.6,38,122,1.160228446,0.848737773
Methylated,Y,24.49398014,502.8459672,3.171979556,33,6.4,12,41.2,162.8,1.148794838,1.581948657
Methylated,Y,-51.70034986,472.879487,1.784974294,25,6.8,12,48,178.4,1.344889231,1.359792468
Methylated,N,-26.38963031,298.2164276,3.340951392,26,0.8,24.8,19.6,160,1.580800013,1.098598515
Methylated,Y,113.4556983,510.8388247,2.456462083,28,15.4,12.8,98.8,46,1.159728617,0.824271021
Methylated,Y,23.62977173,456.4602066,2.353017662,25,14,25.2,52,112.4,0.801716258,1.021988289
Methylated,Y,92.84123867,489.5383667,2.592176693,16,5.2,33.6,100,180.4,1.767123211,1.117574219
Methylated,Y,100.9877368,391.0049618,2.540260332,33,7.6,10.8,65.6,62,1.222353204,0.9472906
Methylated,Y,38.61868291,718.4911702,2.924869834,40,5,8.8,68,62,1.415204076,1.09877059
Methylated,Y,97.74746538,618.1032721,2.930240364,26,8,17,152,48.8,1.598347881,0.664372665
Methylated,N,67.11444238,621.142065,3.460993723,59,2.2,9.2,58.4,53.6,1.757604086,0.987259996
Methylated,Y,358.7684226,625.610337,2.113611748,20,8,31.6,52.8,110,1.148873169,0.961016265
Methylated,Y,88.01249851,640.7907116,2.60719341,28,6.8,18.4,69.6,104.8,1.317105803,1.16248125
Methylated,Y,13.25723355,457.1724639,1.723008243,24,5.2,24,35.6,162,1.163932367,1.133013554
Methylated,Y,76.74698789,501.5406669,2.540227795,20,7.6,20.8,81.2,180,1.702962691,1.196887153
Methylated,Y,52.33721355,516.1948574,2.763809517,37,7.2,10.8,80.8,62.4,1.482615483,0.936356868
Methylated,N,-41.60103391,526.612135,1.962974346,8,5.4,19.6,164,228,1.779364211,1.248057105
Methylated,Y,176.8297409,524.1520779,2.641970972,33,7.2,11.6,42.8,123.2,1.063389242,1.365677378
Methylated,N,103.0254022,450.3974242,2.485309912,39,1.2,10.2,58,94,2.02504241,1.290038279
Methylated,Y,5.85496749,588.6587336,2.711813589,34,4.8,20.4,68.8,72.8,1.564839212,0.93538877
Methylated,N,100.576619,463.0259713,2.782053412,48,2.4,7.6,65.2,48,1.511959131,0.94387644
Methylated,Y,44.67157706,543.8457227,2.751622377,40,4.8,19.2,37.6,63.6,1.312754271,0.859949502
Methylated,Y,-11.23127519,367.5024663,1.60084242,14,6,65.2,19.6,107.6,0.868095804,0.539731201
Methylated,N,-23.61642594,385.135016,2.558869729,48,2.4,14.8,33.2,58.8,1.388404253,0.901267929
Methylated,Y,4.051537882,553.8546526,2.874146753,30,12.4,12.8,39.6,76,0.868952499,1.027493268
Methylated,Y,107.8019737,459.403293,1.806873672,12,13.4,50.8,77.2,168,1.165097042,1.004695445
Methylated,Y,48.41306955,329.2126629,2.113664447,31,3.8,18.4,52.8,85.6,1.546840599,0.953929943
Methylated,Y,53.08113077,491.4682312,2.278951215,34,12.8,9.8,69.6,71.2,1.050029334,1.030459829
Methylated,Y,-10.86625516,237.5664375,2.071706283,14,4.4,40.8,30,182,1.322210119,0.800772864
Methylated,Y,-76.56983137,359.897988,2.165917946,14,18.8,41.2,65.2,120,0.936341877,0.866683309
Methylated,Y,2.513101112,504.7486313,2.070854169,12,30,24.8,57.2,130,0.682064812,0.914137284
Methylated,N,-19.51282698,542.2145323,2.62215431,10,23.6,7,99.6,267.6,1.015102096,1.564323955
Methylated,Y,5.922849471,375.3421689,2.661110374,34,5.6,15,29.6,88.4,1.089055773,1.013222048
Methylated,Y,6.644573024,507.9446366,2.673816965,43,4,11.2,44.4,107.2,1.337247662,1.233798029
Methylated,Y,16.50671468,567.0147294,3.047650001,28,3,19.6,93.2,95.2,1.8229546,0.978577822
Methylated,N,76.519226,370.2682519,1.735598625,30,2,11,42,182,1.367555737,1.617242954
Methylated,N,8.280739441,663.4398723,3.01742425,24,3.4,10.4,189.6,67.2,2.190045134,0.927841228
Methylated,Y,83.27357319,742.1449394,3.134498578,41,5.6,13.2,47.6,44.4,1.000745401,0.758638884
Methylated,Y,-0.038915904,487.719233,3.402027209,32,3.8,10.4,38.8,118.8,1.329449916,1.29469285
Methylated,Y,19.08221654,300.0130558,1.747345805,23,7.6,12.6,52.4,138,1.272553676,1.209134055
Methylated,Y,25.48360603,501.2941061,2.330512985,22,12,25,54.8,99.2,1.160233587,0.818681526
Methylated,Y,-14.94921718,480.7833129,2.618982609,32,6.8,14,61.2,61.6,1.292654352,0.863754644
Methylated,Y,57.60932479,370.5792268,2.492628165,40,6,13.2,50,43.2,1.178255211,0.784478443
Methylated,N,236.7064364,603.2052974,2.931180837,22,11.2,8,67.6,99.2,1.165967532,1.291630517
Methylated,N,100.2535854,485.1087916,2.080008794,6,54.8,122.2,74,141.2,0.862890578,0.214632739
Methylated,N,-32.58013212,416.8453019,2.966542684,10,6.8,42.8,155.2,245.2,1.750746112,1.315314128
Methylated,N,58.04832548,512.8416277,2.631063992,30,2,16,67.6,98,1.796747686,1.143180461
Methylated,Y,-8.308633752,295.6929526,2.264423893,28,4.8,14,52.8,128,1.424168125,1.168896543
Methylated,Y,43.54272293,508.8586936,2.263661171,28,9.2,13.6,49.6,80.8,1.019797935,1.010950149
Methylated,Y,9.452165983,555.3739244,2.791295214,39,8.6,10.4,65.6,66,1.170810775,1.014014075
Methylated,Y,78.9782559,654.6221021,2.82446556,36,7.8,11.6,76,88.4,1.418068858,1.131931985
Methylated,N,88.61498712,726.4788156,3.181553077,26,14.8,5.8,114,54.8,1.248899305,1.106240996
Methylated,N,-17.28603278,356.9843014,2.691516046,46,2.4,10.8,37.6,77.2,1.534341804,1.081406616
Methylated,N,277.4616236,490.064293,2.291075642,36,12,4.8,78.4,94.8,1.112797055,1.517670741
Methylated,Y,335.9463225,640.7752118,2.691889345,33,11.2,18.4,50.8,48.4,0.959565254,0.798644995
Methylated,N,-1.894193814,570.2300272,2.728855021,32,7.2,7.2,52.4,120.4,1.206094402,1.437412968
Methylated,Y,-24.27206254,450.5668883,2.383576916,26,4.4,23.4,95.2,88.4,1.606707957,0.914392108
Methylated,Y,166.2912261,557.3917457,2.563937281,42,8,9.8,42,76.4,1.039913473,1.18108827
Methylated,N,156.1660126,569.1810897,3.029187585,42,5.2,6.6,113.2,48.4,1.785894676,1.073150801
Methylated,N,27.64444485,523.9980455,2.507537797,24,10.4,7.2,113.6,64.4,1.22875816,1.044529075
Methylated,N,-73.71025909,NA,NA,0,NA,600,NA,600,NA,0
Methylated,N,99.4483683,665.7514887,3.30890138,60,5.2,8.8,24,32,0.843579014,0.768219193
Methylated,Y,-25.66947464,632.2796129,3.104990695,44,7.6,13.6,55.2,46.4,1.124615364,0.815088055
Methylated,Y,18.61169417,560.4409617,2.079304821,26,8,12,148,77.2,1.856710278,0.996997184
Methylated,Y,24.01563571,428.4916607,2.518089292,36,4,13.2,61.2,72.8,1.442808186,1.08074829
Methylated,Y,169.5870652,577.4880148,2.778064908,36,7,12,36,63.6,0.989387335,1.036950732
Methylated,Y,54.49161683,412.2478746,1.538532701,14,8.4,16.4,39.6,167.6,0.975826414,1.201677121
Methylated,Y,-37.08480882,333.9715017,3.100421081,14,4.8,67.8,7.6,170.4,0.683130051,0.867309447
Methylated,Y,-51.79224824,334.6657762,3.381416715,21,3.2,44.4,18.8,126.4,1.035320381,0.811515843
Methylated,N,74.86068868,516.7740995,2.177451589,10,37.2,20.4,111.2,265.6,1.065490176,1.550934681
Methylated,N,-79.71946456,418.2197509,4.20104955,24,1.4,29.2,17.2,138.4,1.209869427,1.018669768
Methylated,Y,56.43617984,507.5033001,2.666486041,28,9.2,8.8,70.4,154.8,1.215048055,1.67548332
Methylated,Y,151.7805746,524.8287189,2.591495297,46,3.2,12.6,41.2,53.6,1.268784872,0.879703295
Methylated,Y,73.82564801,475.902028,2.457487522,36,4.8,12.8,54,79.2,1.283815151,0.990457775
Methylated,Y,63.4498049,297.0238538,2.396930359,17,22,34.8,60.8,120.4,0.910195099,0.897757305
Methylated,Y,-4.788219502,537.8454505,2.418536909,16,33.6,26,48,126.4,0.762174918,0.977892551
Methylated,N,97.36438829,551.1540114,2.543496858,35,15.8,5,58.4,83.2,0.906164122,1.452794748
Methylated,Y,75.71983214,535.1263877,2.369704241,36,6.6,10.4,40.4,99.6,1.112674077,1.218228139
Methylated,N,-35.6836431,159.2846589,1.309755486,12,4.4,52.8,24.4,265.2,1.156179976,1.070411591
Methylated,Y,214.3701249,498.8205647,2.570271906,26,11.2,22.2,46,82.8,0.89120467,0.859127069
Methylated,Y,-51.98282239,383.9179878,1.598341013,16,18.8,42,47.2,125.2,0.834201546,0.820640776
Methylated,N,75.07164568,607.3184643,2.817723078,40,1.6,5.6,52.4,101.2,1.573952359,1.586656091
Methylated,Y,8.147237303,434.0936243,2.540546496,26,12.4,22.2,50.4,77.2,0.884223421,0.816204496
Methylated,N,-7.366895205,402.0605591,2.016136377,19,6.2,12.4,74,305.2,1.477211815,2.091622545
Methylated,Y,175.7879234,590.1024449,2.788181736,30,13.2,12.6,91.6,38.8,1.105665216,0.780293324
Methylated,N,-28.60843971,445.1384621,2.597831148,10,9.6,14.4,50.4,272.8,0.979804399,1.427026899
Methylated,Y,29.66067023,295.9977601,2.169139903,23,7.6,18,56,108,1.18516542,0.959122957
Methylated,Y,2.628039766,562.5233609,2.665196056,30,5.2,14.2,78,89.2,1.394348575,1.074408462
Methylated,Y,46.82989157,519.26648,3.161760681,32,7.2,20,42.8,66,1.034474133,0.836056364
Methylated,Y,129.8070259,688.9352685,3.394150315,38,8,11.2,49.6,52,1.103375666,0.921709756
Methylated,N,191.4480705,790.6824371,3.649118219,40,6.4,8.4,59.6,98,1.303568002,1.317728999
Methylated,N,10.9313514,418.879275,1.749179386,8,20.4,84.8,63.2,282,1.020385474,1.105485177
Methylated,Y,33.04411948,501.5552809,2.431671868,30,10.8,14.6,40.4,94.4,0.94681677,1.018093042
Methylated,Y,31.60500723,371.8249136,2.857258289,18,8.4,48.6,74.4,80,1.404112932,0.623625672
Methylated,Y,5.321681037,433.7009697,2.833052496,43,3.6,12.6,82,70.8,1.824563789,1.04022846
Methylated,N,-19.17027854,542.6743103,3.106181509,32,2.2,10,62.8,125.2,1.7802067,1.246012135
Methylated,N,49.26035564,582.0730524,2.310024115,8,8.8,30,192.4,187.6,1.764625794,1.098673192
Methylated,N,107.9022896,684.0224956,3.549898445,52,3.6,5.6,70.4,84.8,1.721732482,1.376813991
Methylated,Y,71.73926116,564.5234123,2.258504427,24,7.6,10.4,64,134.8,1.172972131,1.360461544
Methylated,Y,8.979181066,528.4160187,3.048041399,28,3,16.8,41.6,151.6,1.405895467,1.265884975
Methylated,Y,63.48464389,589.8479578,2.594988701,29,13.6,11.2,52,64,0.925618081,0.942518773
Methylated,Y,-7.86566547,198.7023162,1.826171388,16,10,42,20.4,197.6,0.669310482,1.022987661
Methylated,Y,67.34233167,535.6731628,2.199613164,22,8,30.2,50,152.8,1.13015817,1.084289911
Methylated,Y,44.46580454,509.2072929,2.226963393,28,8,15.6,37.2,126.4,1.022358131,1.149941027
Methylated,Y,144.8617197,324.5065332,2.551188591,24,3.2,22.4,48.4,101.2,1.477329958,0.964129151
Methylated,Y,49.41837087,669.2608977,3.233317767,46,4.8,12.2,65.2,43.2,1.480216882,0.866611224
Methylated,N,5.229933127,482.4456595,2.712315676,46,1.2,6,62.4,82.4,1.812486772,1.373155306
Methylated,Y,1.903585012,418.1338465,1.897211408,24,8.8,13.6,33.6,110.8,0.880606234,1.16239182
Methylated,Y,28.32362679,399.2034727,2.037282828,18,11.6,27,72.4,122.8,1.091777894,0.919128843
Methylated,Y,62.94272157,564.2011527,2.741861387,18,3.2,17.4,119.2,66.4,1.322605448,0.819202827
Methylated,N,10.36956007,524.417155,2.535641154,14,3.6,27.4,209.2,104,1.709033442,0.867521999
Methylated,Y,28.36112687,551.749279,2.856599987,12,6.6,72.8,91.6,198.8,1.87875128,0.994945992
Methylated,Y,14.52926763,443.1196027,2.07762151,23,7.8,18,28.4,167.2,0.940623508,1.27898723
Methylated,Y,-49.52980003,489.4164499,2.214370402,34,3.2,10.6,58.8,94.8,1.583044827,1.069413748
Methylated,Y,-3.365777284,378.6130992,2.27593956,32,3.8,20.4,41.6,89.6,1.442387234,0.917224913
Methylated,Y,94.86397062,526.9585991,2.496059987,32,8,10.8,36,77.6,0.989791325,0.999232812
Methylated,Y,27.88770021,474.9805189,2.606387837,37,2.8,19.6,58.8,51.2,1.666599545,0.767401318
Methylated,Y,35.57481869,539.3119668,2.091287691,30,6.4,18.4,47.6,69.2,1.107231862,0.87372955
Methylated,Y,8.834284454,334.940914,2.733516925,24,10.8,15.2,46,197.6,0.989936061,1.587207602
Methylated,Y,33.49927133,453.8459982,2.54996762,30,6,21.8,72,71.6,1.426354035,0.772677352
Methylated,Y,44.99316874,470.9502015,2.31335139,28,6.4,18,52.8,114.8,1.319659167,1.019987166
Methylated,Y,5.759665657,196.6402089,2.212089701,18,9.6,45.2,28,108.8,0.834626462,0.649670621
Methylated,Y,17.0335914,510.3838524,2.305769876,20,7.4,32.4,83.2,119.2,1.441895623,0.945442515
Methylated,N,34.63340275,592.6756603,3.049302852,35,1.2,14.8,28,88,1.398330644,0.993273086
